det,slope,offset
1,1.055939226519337,2.0372928176795426
2,0.9419858301673684,1.8566587945373954
3,1.1450324513230155,1.460559161258118
6,0.9901780895844576,1.5533729087965753
7,0.864493026762156,1.8136072370901388
9,0.9120190873844318,0.7253206084104136
10,1.0163970751163307,0.7686682916020118
11,0.9223808566257792,0.001005429318354345
13,1.4381564508543658,1.173538172127337
26,0.931654310957652,0.9192647506854996
28,1.2204336836503924,0.24850339231079488
